Order Date,Order ID,Cust. ID,Cust. Name,Cust. Segment,Order Details ID,Product ID,Product Name,Prod. Category,Prod. Subcategory,Prod. Manufacturer,Quantity,Discount,Profit,Profit Ratio,Sales,Shipping Date,Shipping City,Ship State,Ship Region,Ship Post Code,Ship Mode,Year,
4/30/2017,CA-2017-154788,388,John Lee,Consumer,5100,1586,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Other,2,20.00%,$3.00,36.00%,$8.00,5/4/2017,New York City,New York,East,10011,Standard Class,2017,Apr-2017
4/30/2017,US-2017-120460,78,Ben Ferrer,Home Office,9113,673,Flat Face Poster Frame,Furniture,Furnishings,Other,3,60.00%,-$10.00,-45.00%,$23.00,5/5/2017,Dallas,Texas,Central,75081,Standard Class,2017,Apr-2017
5/1/2017,CA-2017-101525,148,Chris McAfee,Consumer,3515,525,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon,2,0.00%,$4.00,39.00%,$11.00,5/4/2017,Little Rock,Arkansas,South,72209,Second Class,2017,May-2017
5/1/2017,CA-2017-101525,148,Chris McAfee,Consumer,3516,1794,Xerox 1994,Office Supplies,Paper,Xerox,3,0.00%,$9.00,48.00%,$19.00,5/4/2017,Little Rock,Arkansas,South,72209,Second Class,2017,May-2017
5/1/2017,CA-2017-101525,148,Chris McAfee,Consumer,3517,1707,Xerox 1914,Office Supplies,Paper,Xerox,2,0.00%,$54.00,49.00%,$110.00,5/4/2017,Little Rock,Arkansas,South,72209,Second Class,2017,May-2017
5/1/2017,CA-2017-164784,332,Herbert Flentye,Consumer,5432,1119,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Newell,2,70.00%,-$2.00,-73.00%,$3.00,5/4/2017,Memphis,Tennessee,South,38109,First Class,2017,May-2017
5/1/2017,CA-2017-164784,332,Herbert Flentye,Consumer,5433,208,Avery 499,Office Supplies,Labels,Avery,1,20.00%,$1.00,33.00%,$4.00,5/4/2017,Memphis,Tennessee,South,38109,First Class,2017,May-2017
5/1/2017,CA-2017-164784,332,Herbert Flentye,Consumer,5434,311,Bevis 44 x 96 Conference Tables,Furniture,Tables,Bevis,3,40.00%,-$142.00,-38.00%,$371.00,5/4/2017,Memphis,Tennessee,South,38109,First Class,2017,May-2017
5/2/2017,CA-2017-104311,6,Adam Shillingsburg,Consumer,3592,213,Avery 502,Office Supplies,Labels,Avery,2,20.00%,$2.00,35.00%,$5.00,5/6/2017,Irving,Texas,Central,75061,Standard Class,2017,May-2017
5/2/2017,CA-2017-104311,6,Adam Shillingsburg,Consumer,3593,1514,Sterilite Show Offs Storage Containers,Office Supplies,Storage,Sterilite,3,20.00%,-$3.00,-25.00%,$13.00,5/6/2017,Irving,Texas,Central,75061,Standard Class,2017,May-2017
5/2/2017,CA-2017-104311,6,Adam Shillingsburg,Consumer,3594,117,Akro Stacking Bins,Office Supplies,Storage,Akro,3,20.00%,-$4.00,-20.00%,$19.00,5/6/2017,Irving,Texas,Central,75061,Standard Class,2017,May-2017
5/2/2017,CA-2017-109400,569,Nick Radford,Consumer,3731,1206,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star,4,30.00%,-$110.00,-30.00%,$367.00,5/6/2017,Amarillo,Texas,Central,79109,Standard Class,2017,May-2017
5/2/2017,CA-2017-146836,164,Cindy Chapman,Consumer,4884,1528,Super Decoflex Portable Personal File,Office Supplies,Storage,Other,3,0.00%,$13.00,28.00%,$45.00,5/2/2017,New York City,New York,East,10024,Same Day,2017,May-2017
5/2/2017,CA-2017-146836,164,Cindy Chapman,Consumer,4885,1291,Poly Designer Cover & Back,Office Supplies,Binders,Poly,3,20.00%,$16.00,35.00%,$46.00,5/2/2017,New York City,New York,East,10024,Same Day,2017,May-2017
5/2/2017,CA-2017-148698,118,Bryan Davis,Consumer,4926,1238,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,Panasonic,3,20.00%,$5.00,6.00%,$86.00,5/7/2017,Houston,Texas,Central,77070,Standard Class,2017,May-2017
5/2/2017,CA-2017-154060,190,Dan Lawera,Consumer,5082,767,"Global Stack Chair without Arms, Black",Furniture,Chairs,Global,9,20.00%,$12.00,6.00%,$187.00,5/8/2017,Greensboro,North Carolina,South,27405,Standard Class,2017,May-2017
5/2/2017,CA-2017-158155,250,Edward Hooks,Corporate,5208,547,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon,2,0.00%,$4.00,32.00%,$13.00,5/6/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/2/2017,CA-2017-158155,250,Edward Hooks,Corporate,5209,1481,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Southworth,2,0.00%,$6.00,46.00%,$13.00,5/6/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/2/2017,CA-2017-158155,250,Edward Hooks,Corporate,5210,1609,Vinyl Sectional Post Binders,Office Supplies,Binders,Other,3,20.00%,$34.00,38.00%,$90.00,5/6/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/2/2017,CA-2017-158155,250,Edward Hooks,Corporate,5211,875,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,Howard Miller,5,0.00%,$84.00,39.00%,$215.00,5/6/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4339,205,Avery 496,Office Supplies,Labels,Avery,2,20.00%,$2.00,35.00%,$6.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4340,466,"Computer Room Manger, 14""",Furniture,Furnishings,Other,2,20.00%,$10.00,20.00%,$52.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4341,913,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation,5,20.00%,$35.00,26.00%,$133.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4342,1554,Tennsco Industrial Shelving,Office Supplies,Storage,Tennsco,5,20.00%,-$44.00,-23.00%,$196.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4343,430,Cisco 8961 IP Phone Charcoal,Technology,Machines,Cisco,3,70.00%,-$165.00,-73.00%,$225.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-129280,726,Susan MacKendrick,Consumer,4344,1026,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,Logitech,3,20.00%,-$76.00,-18.00%,$432.00,5/5/2017,Newark,Ohio,East,43055,First Class,2017,May-2017
5/3/2017,CA-2017-163398,160,Christy Brittain,Consumer,5390,795,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Other,1,80.00%,-$4.00,-165.00%,$2.00,5/8/2017,Chicago,Illinois,Central,60653,Standard Class,2017,May-2017
5/3/2017,CA-2017-163398,160,Christy Brittain,Consumer,5391,65,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Acco,3,80.00%,-$71.00,-270.00%,$26.00,5/8/2017,Chicago,Illinois,Central,60653,Standard Class,2017,May-2017
5/3/2017,CA-2017-163398,160,Christy Brittain,Consumer,5392,1130,Newell 316,Office Supplies,Art,Newell,7,20.00%,$3.00,10.00%,$27.00,5/8/2017,Chicago,Illinois,Central,60653,Standard Class,2017,May-2017
5/5/2017,CA-2017-105662,630,Rick Bensley,Home Office,3619,1465,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,Other,4,20.00%,$31.00,34.00%,$93.00,5/9/2017,Tallahassee,Florida,South,32303,Standard Class,2017,May-2017
5/5/2017,CA-2017-105662,630,Rick Bensley,Home Office,3620,173,Avaya 4621SW VoIP phone,Technology,Phones,Avaya,3,20.00%,$20.00,11.00%,$177.00,5/9/2017,Tallahassee,Florida,South,32303,Standard Class,2017,May-2017
5/5/2017,CA-2017-112676,588,Patrick Jones,Corporate,3847,1762,Xerox 1965,Office Supplies,Paper,Xerox,3,20.00%,$5.00,36.00%,$14.00,5/8/2017,Murfreesboro,Tennessee,South,37130,First Class,2017,May-2017
5/5/2017,CA-2017-126165,31,Amy Hunt,Consumer,4246,829,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Hon,2,20.00%,-$2.00,-3.00%,$71.00,5/7/2017,San Francisco,California,West,94109,Second Class,2017,May-2017
5/5/2017,CA-2017-137729,67,Barry Franz,Home Office,4597,1263,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Other,1,0.00%,$1.00,17.00%,$6.00,5/9/2017,Los Angeles,California,West,90004,Standard Class,2017,May-2017
5/5/2017,CA-2017-137729,67,Barry Franz,Home Office,4598,437,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Cisco,3,20.00%,$22.00,9.00%,$246.00,5/9/2017,Los Angeles,California,West,90004,Standard Class,2017,May-2017
5/5/2017,CA-2017-145247,557,Natalie DeCherney,Consumer,4809,1701,Xerox 1909,Office Supplies,Paper,Xerox,3,0.00%,$36.00,46.00%,$79.00,5/7/2017,Louisville,Kentucky,South,40214,First Class,2017,May-2017
5/5/2017,CA-2017-160500,200,Darrin Martin,Consumer,5296,463,Computer Printout Index Tabs,Office Supplies,Binders,Other,5,20.00%,$2.00,35.00%,$7.00,5/8/2017,Encinitas,California,West,92024,First Class,2017,May-2017
5/5/2017,CA-2017-160500,200,Darrin Martin,Consumer,5297,310,Bevis 36 x 72 Conference Tables,Furniture,Tables,Bevis,3,20.00%,$7.00,3.00%,$299.00,5/8/2017,Encinitas,California,West,92024,First Class,2017,May-2017
5/5/2017,US-2017-102239,465,Lindsay Williams,Corporate,8975,263,Avery Poly Binder Pockets,Office Supplies,Binders,Avery,2,20.00%,$2.00,35.00%,$6.00,5/6/2017,Henderson,Nevada,West,89015,First Class,2017,May-2017
5/5/2017,US-2017-102239,465,Lindsay Williams,Corporate,8976,736,Global Adaptabilities Conference Tables,Furniture,Tables,Global,6,0.00%,$320.00,19.00%,"$1,686.00",5/6/2017,Henderson,Nevada,West,89015,First Class,2017,May-2017
5/5/2017,US-2017-147991,793,Zuschuss Donatelli,Consumer,9278,577,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,5,20.00%,$3.00,20.00%,$17.00,5/9/2017,Chattanooga,Tennessee,South,37421,Standard Class,2017,May-2017
5/6/2017,CA-2017-118052,97,Brad Eason,Home Office,4015,115,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,Advantus,2,20.00%,$2.00,24.00%,$7.00,5/10/2017,Lorain,Ohio,East,44052,Standard Class,2017,May-2017
5/6/2017,CA-2017-118052,97,Brad Eason,Home Office,4016,1748,Xerox 1951,Office Supplies,Paper,Xerox,2,20.00%,$15.00,31.00%,$50.00,5/10/2017,Lorain,Ohio,East,44052,Standard Class,2017,May-2017
5/6/2017,CA-2017-118052,97,Brad Eason,Home Office,4017,495,DAX Solid Wood Frames,Furniture,Furnishings,DAX,7,20.00%,$12.00,21.00%,$55.00,5/10/2017,Lorain,Ohio,East,44052,Standard Class,2017,May-2017
5/6/2017,CA-2017-137393,299,Gene McClure,Consumer,4594,626,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,Executive Impressions,4,0.00%,$14.00,34.00%,$42.00,5/10/2017,Bakersfield,California,West,93309,Standard Class,2017,May-2017
5/6/2017,CA-2017-139234,58,Art Ferguson,Consumer,4631,929,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Other,2,80.00%,-$5.00,-165.00%,$3.00,5/10/2017,Chicago,Illinois,Central,60610,Standard Class,2017,May-2017
5/6/2017,CA-2017-139234,58,Art Ferguson,Consumer,4632,1003,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,Logitech,2,20.00%,-$3.00,-13.00%,$26.00,5/10/2017,Chicago,Illinois,Central,60610,Standard Class,2017,May-2017
5/6/2017,US-2017-146857,97,Brad Eason,Home Office,9272,286,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,1,0.00%,$15.00,28.00%,$54.00,5/8/2017,Springfield,Missouri,Central,65807,Second Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4317,122,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Other,3,0.00%,$22.00,50.00%,$44.00,5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4318,1505,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings,8,0.00%,$28.00,44.00%,$64.00,5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4319,715,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,GBC,7,20.00%,$31.00,36.00%,$85.00,5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4320,1410,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk,5,0.00%,$22.00,11.00%,$200.00,5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4321,841,Hon Mobius Operator's Chair,Furniture,Chairs,Hon,4,10.00%,$59.00,13.00%,$443.00,5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/7/2017,CA-2017-128818,133,Caroline Jumper,Consumer,4322,275,Bady BDG101FRU Card Printer,Technology,Machines,Other,5,0.00%,"$1,160.00",29.00%,"$4,000.00",5/11/2017,New York City,New York,East,10009,Standard Class,2017,May-2017
5/8/2017,CA-2017-106530,170,Clay Ludtke,Consumer,3650,1827,Xerox 222,Office Supplies,Paper,Xerox,2,20.00%,$4.00,35.00%,$10.00,5/8/2017,Cleveland,Ohio,East,44105,Same Day,2017,May-2017
5/8/2017,CA-2017-106530,170,Clay Ludtke,Consumer,3651,1689,Xerox 1898,Office Supplies,Paper,Xerox,2,20.00%,$4.00,35.00%,$11.00,5/8/2017,Cleveland,Ohio,East,44105,Same Day,2017,May-2017
5/8/2017,CA-2017-106530,170,Clay Ludtke,Consumer,3652,790,Hanging Personal Folder File,Office Supplies,Storage,Other,2,20.00%,$2.00,6.00%,$25.00,5/8/2017,Cleveland,Ohio,East,44105,Same Day,2017,May-2017
5/8/2017,CA-2017-106530,170,Clay Ludtke,Consumer,3653,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk,2,20.00%,$7.00,13.00%,$58.00,5/8/2017,Cleveland,Ohio,East,44105,Same Day,2017,May-2017
5/8/2017,CA-2017-106530,170,Clay Ludtke,Consumer,3654,1461,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,Smead,3,20.00%,$88.00,9.00%,"$1,006.00",5/8/2017,Cleveland,Ohio,East,44105,Same Day,2017,May-2017
5/8/2017,CA-2017-111696,773,Trudy Brown,Consumer,3811,1714,Xerox 1920,Office Supplies,Paper,Xerox,3,0.00%,$8.00,45.00%,$18.00,5/10/2017,Los Angeles,California,West,90004,First Class,2017,May-2017
5/8/2017,CA-2017-164672,301,George Bell,Corporate,5428,1535,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex,2,0.00%,$42.00,20.00%,$212.00,5/13/2017,Dover,Delaware,East,19901,Second Class,2017,May-2017
5/9/2017,CA-2017-109176,404,Julia West,Consumer,3721,1501,Staple envelope,Office Supplies,Envelopes,Staple envelope,1,20.00%,$4.00,38.00%,$9.00,5/15/2017,Philadelphia,Pennsylvania,East,19140,Standard Class,2017,May-2017
5/9/2017,CA-2017-109176,404,Julia West,Consumer,3722,1133,Newell 319,Office Supplies,Art,Newell,5,20.00%,$10.00,13.00%,$79.00,5/15/2017,Philadelphia,Pennsylvania,East,19140,Standard Class,2017,May-2017
5/9/2017,CA-2017-112382,538,Mick Brown,Consumer,3839,891,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,Other,2,20.00%,$2.00,10.00%,$19.00,5/13/2017,Houston,Texas,Central,77036,Standard Class,2017,May-2017
5/9/2017,CA-2017-159765,739,Thea Hendricks,Consumer,5267,29,4009 Highlighters by Sanford,Office Supplies,Art,Other,7,0.00%,$9.00,33.00%,$28.00,5/12/2017,Salem,Virginia,South,24153,Second Class,2017,May-2017
5/9/2017,CA-2017-161158,597,Paul Stevenson,Home Office,5313,1419,Sanford Pocket Accent Highlighters,Office Supplies,Art,Sanford,5,0.00%,$3.00,43.00%,$8.00,5/13/2017,New York City,New York,East,10024,Standard Class,2017,May-2017
5/9/2017,CA-2017-169166,705,Sonia Sunley,Consumer,5558,1473,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,Sony,2,0.00%,$13.00,14.00%,$94.00,5/14/2017,Seattle,Washington,West,98115,Standard Class,2017,May-2017
5/9/2017,US-2017-144057,186,Cynthia Voltz,Corporate,9252,905,Ibico Standard Transparent Covers,Office Supplies,Binders,Ibico,4,80.00%,-$20.00,-155.00%,$13.00,5/13/2017,Austin,Texas,Central,78745,Standard Class,2017,May-2017
5/9/2017,US-2017-144057,186,Cynthia Voltz,Corporate,9253,716,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC,6,80.00%,-$28.00,-150.00%,$19.00,5/13/2017,Austin,Texas,Central,78745,Standard Class,2017,May-2017
5/9/2017,US-2017-144057,186,Cynthia Voltz,Corporate,9254,614,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Euro Pro,4,80.00%,-$132.00,-270.00%,$49.00,5/13/2017,Austin,Texas,Central,78745,Standard Class,2017,May-2017
5/9/2017,US-2017-144057,186,Cynthia Voltz,Corporate,9255,1704,Xerox 1911,Office Supplies,Paper,Xerox,2,20.00%,$27.00,35.00%,$77.00,5/13/2017,Austin,Texas,Central,78745,Standard Class,2017,May-2017
5/9/2017,US-2017-144057,186,Cynthia Voltz,Corporate,9256,866,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Other,6,20.00%,$107.00,13.00%,$857.00,5/13/2017,Austin,Texas,Central,78745,Standard Class,2017,May-2017
5/9/2017,US-2017-159093,627,Ricardo Sperren,Corporate,9359,1573,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,TOPS,4,0.00%,$14.00,45.00%,$32.00,5/14/2017,Los Angeles,California,West,90036,Standard Class,2017,May-2017
5/10/2017,CA-2017-117625,299,Gene McClure,Consumer,4007,785,Grip Seal Envelopes,Office Supplies,Envelopes,Other,2,20.00%,$2.00,34.00%,$7.00,5/15/2017,Chicago,Illinois,Central,60610,Standard Class,2017,May-2017
5/10/2017,CA-2017-133816,159,Christopher Schild,Home Office,4486,450,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,ClearOne,2,40.00%,-$124.00,-17.00%,$744.00,5/13/2017,Philadelphia,Pennsylvania,East,19134,Second Class,2017,May-2017
5/10/2017,CA-2017-161543,647,Roger Demir,Consumer,5321,1762,Xerox 1965,Office Supplies,Paper,Xerox,2,0.00%,$6.00,49.00%,$12.00,5/16/2017,Seattle,Washington,West,98105,Standard Class,2017,May-2017
5/11/2017,CA-2017-162733,737,Ted Trevino,Consumer,5368,1714,Xerox 1920,Office Supplies,Paper,Xerox,1,0.00%,$3.00,45.00%,$6.00,5/12/2017,Los Angeles,California,West,90045,First Class,2017,May-2017
5/12/2017,CA-2017-100510,323,Harry Marie,Corporate,3484,1220,OIC Stacking Trays,Furniture,Furnishings,OIC,3,0.00%,$4.00,44.00%,$10.00,5/17/2017,New York City,New York,East,10024,Standard Class,2017,May-2017
5/12/2017,CA-2017-100510,323,Harry Marie,Corporate,3485,942,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Jawbone,4,0.00%,$303.00,48.00%,$632.00,5/17/2017,New York City,New York,East,10024,Standard Class,2017,May-2017
5/12/2017,CA-2017-109911,785,Vivek Grady,Corporate,3761,1360,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,Rogers,4,0.00%,$3.00,27.00%,$11.00,5/16/2017,Virginia Beach,Virginia,South,23464,Standard Class,2017,May-2017
5/12/2017,CA-2017-167416,371,Jill Matthias,Consumer,5509,1049,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,Other,5,0.00%,$27.00,49.00%,$55.00,5/17/2017,Seattle,Washington,West,98105,Standard Class,2017,May-2017
5/12/2017,US-2017-101196,280,Filia McAdams,Corporate,8970,284,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Belkin,2,20.00%,-$20.00,-24.00%,$82.00,5/17/2017,Philadelphia,Pennsylvania,East,19140,Standard Class,2017,May-2017
5/12/2017,US-2017-123610,787,Vivian Mathis,Consumer,9121,1502,Staple holder,Office Supplies,Appliances,Staple holder,1,0.00%,$2.00,27.00%,$9.00,5/16/2017,Mission Viejo,California,West,92691,Standard Class,2017,May-2017
5/12/2017,US-2017-123610,787,Vivian Mathis,Consumer,9122,1082,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,6,0.00%,$47.00,39.00%,$120.00,5/16/2017,Mission Viejo,California,West,92691,Standard Class,2017,May-2017
5/14/2017,CA-2017-108224,748,Tiffany House,Corporate,3696,913,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation,7,20.00%,$49.00,26.00%,$186.00,5/14/2017,Yuma,Arizona,West,85364,Same Day,2017,May-2017
5/14/2017,CA-2017-141019,476,Logan Haushalter,Consumer,4694,728,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,GE,1,20.00%,$30.00,38.00%,$79.00,5/14/2017,Cincinnati,Ohio,East,45231,Same Day,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9282,528,Dixon Ticonderoga Pencils,Office Supplies,Art,Dixon,2,20.00%,$0.00,9.00%,$5.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9283,1646,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,Wilson Jones,2,70.00%,-$8.00,-73.00%,$10.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9284,248,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,Avery,8,70.00%,-$10.00,-73.00%,$13.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9285,489,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,DAX,3,20.00%,$8.00,28.00%,$30.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9286,1835,Xerox 23,Office Supplies,Paper,Xerox,6,20.00%,$11.00,35.00%,$31.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9287,991,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Other,5,20.00%,$4.00,10.00%,$44.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
5/14/2017,US-2017-148901,526,Michael Kennedy,Corporate,9288,685,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,GBC,3,70.00%,-$44.00,-77.00%,$58.00,5/19/2017,Jacksonville,Florida,South,32216,Standard Class,2017,May-2017
